theta_base_deg,total_thickness_m,aspect_ratio,a_m,D11_Nm,D12_Nm,D22_Nm,D66_Nm,critical_load_clean_N_per_m,critical_load_N_per_m
0.0,0.0031999999999999997,1.6000000000000005,0.8000000000000003,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,16126.879911172193,1.0
0.0,0.0031999999999999997,1.7000000000000006,0.8500000000000003,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,16349.942150843819,406604.21046292334
0.0,0.0031999999999999997,1.8000000000000007,0.9000000000000004,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,16731.458413865937,95078.94702899954
0.0,0.0031999999999999997,1.9000000000000008,0.9500000000000004,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,17249.819507431526,1.0
0.0,0.0031999999999999997,2.000000000000001,1.0000000000000004,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,17888.679610574458,1.0
0.0,0.0031999999999999997,2.100000000000001,1.0500000000000005,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,18635.489590787976,1.0
0.0,0.0031999999999999997,2.200000000000001,1.1000000000000005,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,19480.485905678757,321627.0370361419
0.0,0.0031999999999999997,2.300000000000001,1.1500000000000006,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,20415.980253013415,275181.0653209786
0.0,0.0031999999999999997,2.4000000000000012,1.2000000000000006,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,21435.851913444705,1.0
0.0,0.0031999999999999997,2.5000000000000013,1.2500000000000007,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,22535.179283691614,1.0
0.0,0.0031999999999999997,2.6000000000000014,1.3000000000000007,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,23709.968633625253,201391.01176075105
0.0,0.0031999999999999997,2.7000000000000015,1.3500000000000008,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,24956.95183696884,1.0
0.0,0.0031999999999999997,2.8000000000000016,1.4000000000000008,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,26273.433735511073,369943.20177708153
0.0,0.0031999999999999997,2.9000000000000017,1.4500000000000008,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,27657.17569038654,83269.36126090816
0.0,0.0031999999999999997,3.0000000000000018,1.5000000000000009,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,29106.30583758376,1.0
0.0,0.0031999999999999997,3.100000000000002,1.550000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,30619.24927155271,170195.18541213346
0.0,0.0031999999999999997,3.200000000000002,1.600000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,32194.673255522073,90244.73019118147
0.0,0.0031999999999999997,3.300000000000002,1.650000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,33831.44387279212,1.0
0.0,0.0031999999999999997,3.400000000000002,1.700000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,35528.59146792107,600819.5638752474
0.0,0.0031999999999999997,3.500000000000002,1.750000000000001,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,37285.28289831692,1.0
0.0,0.0031999999999999997,3.6000000000000023,1.8000000000000012,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,39100.79910448989,1.0
0.0,0.0031999999999999997,3.7000000000000024,1.8500000000000012,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,40974.51686499729,392441.1426521384
0.0,0.0031999999999999997,3.8000000000000025,1.9000000000000012,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,42905.89386702674,187284.82853235025
0.0,0.0031999999999999997,3.9000000000000026,1.9500000000000013,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,44894.456421456125,1.0
0.0,0.0031999999999999997,4.000000000000003,2.0000000000000013,369.7598042372335,7.912937085453022,67.10026402215209,19.114666666666665,46939.78930029013,1.0
0.0,0.0036,1.0,0.5,526.4744087674675,11.266662373623545,95.53924310966579,27.216,29743.473162884064,1.0
0.0,0.0036,1.1,0.55,526.4744087674675,11.266662373623545,95.53924310966579,27.216,26928.332321144244,260289.8321164273
0.0,0.0036,1.2000000000000002,0.6000000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,25052.256214296453,1.0
0.0,0.0036,1.3000000000000003,0.6500000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,23860.043583121147,252824.53407453682
0.0,0.0036,1.4000000000000004,0.7000000000000002,526.4744087674675,11.266662373623545,95.53924310966579,27.216,23184.23896600037,1.0
0.0,0.0036,1.5000000000000004,0.7500000000000002,526.4744087674675,11.266662373623545,95.53924310966579,27.216,22911.269963505103,503276.1328537656
0.0,0.0036,1.6000000000000005,0.8000000000000003,526.4744087674675,11.266662373623545,95.53924310966579,27.216,22961.905186024476,510592.84002395626
0.0,0.0036,1.7000000000000006,0.8500000000000003,526.4744087674675,11.266662373623545,95.53924310966579,27.216,23279.50747649443,743007.2437794027
0.0,0.0036,1.8000000000000007,0.9000000000000004,526.4744087674675,11.266662373623545,95.53924310966579,27.216,23822.72106193022,311155.41537019575
0.0,0.0036,1.9000000000000008,0.9500000000000004,526.4744087674675,11.266662373623545,95.53924310966579,27.216,24560.778165854663,132048.04474609412
0.0,0.0036,2.000000000000001,1.0000000000000004,526.4744087674675,11.266662373623545,95.53924310966579,27.216,25470.405148649974,1.0
0.0,0.0036,2.100000000000001,1.0500000000000005,526.4744087674675,11.266662373623545,95.53924310966579,27.216,26533.734202508673,1.0
0.0,0.0036,2.200000000000001,1.1000000000000005,526.4744087674675,11.266662373623545,95.53924310966579,27.216,27736.863721171514,18580.442388223582
0.0,0.0036,2.300000000000001,1.1500000000000006,526.4744087674675,11.266662373623545,95.53924310966579,27.216,29068.84688368512,1.0
0.0,0.0036,2.4000000000000012,1.2000000000000006,526.4744087674675,11.266662373623545,95.53924310966579,27.216,30520.968837697637,196626.11590579987
0.0,0.0036,2.5000000000000013,1.2500000000000007,526.4744087674675,11.266662373623545,95.53924310966579,27.216,32086.222066037477,1.0
0.0,0.0036,2.6000000000000014,1.3000000000000007,526.4744087674675,11.266662373623545,95.53924310966579,27.216,33758.92018342346,1.0
0.0,0.0036,2.7000000000000015,1.3500000000000008,526.4744087674675,11.266662373623545,95.53924310966579,27.216,35534.40993974666,1.0
0.0,0.0036,2.8000000000000016,1.4000000000000008,526.4744087674675,11.266662373623545,95.53924310966579,27.216,37408.853892944484,84294.19944300383
0.0,0.0036,2.9000000000000017,1.4500000000000008,526.4744087674675,11.266662373623545,95.53924310966579,27.216,39379.06460603866,23376.711426564834
0.0,0.0036,3.0000000000000018,1.5000000000000009,526.4744087674675,11.266662373623545,95.53924310966579,27.216,41442.37686640346,339404.5005966881
0.0,0.0036,3.100000000000002,1.550000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,43596.54827922252,31841.160743882967
0.0,0.0036,3.200000000000002,1.600000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,45839.68125639766,254304.44413347688
0.0,0.0036,3.300000000000002,1.650000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,48170.16129544037,1.0
0.0,0.0036,3.400000000000002,1.700000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,50586.607773661075,152109.6628731878
0.0,0.0036,3.500000000000002,1.750000000000001,526.4744087674675,11.266662373623545,95.53924310966579,27.216,53087.83443920516,1.0
0.0,0.0036,3.6000000000000023,1.8000000000000012,526.4744087674675,11.266662373623545,95.53924310966579,27.216,55672.81747494752,335.7807344512985
0.0,0.0036,3.7000000000000024,1.8500000000000012,526.4744087674675,11.266662373623545,95.53924310966579,27.216,58340.66952066999,391773.0966518573
0.0,0.0036,3.8000000000000025,1.9000000000000012,526.4744087674675,11.266662373623545,95.53924310966579,27.216,61090.6184161377,135674.3606522762
0.0,0.0036,3.9000000000000026,1.9500000000000013,526.4744087674675,11.266662373623545,95.53924310966579,27.216,63921.98970945609,92564.69824316495
0.0,0.0036,4.000000000000003,2.0000000000000013,526.4744087674675,11.266662373623545,95.53924310966579,27.216,66834.19218732718,1.0
0.0,0.003999999999999999,1.0,0.5,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,40800.374709031625,1.0
0.0,0.003999999999999999,1.1,0.55,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,36938.727463846684,1.0
0.0,0.003999999999999999,1.2000000000000002,0.6000000000000001,722.1871176508466,15.454955245025431,131.05520316826576,37.33333333333333,34365.234861860685,1.0
